avg_red,avg_green,avg_blue,std_red,std_green,std_blue,green_ratio,disease_ratio,brown_ratio,yellow_ratio,texture_contrast,texture_energy,brightness,saturation,label,treatment
134.1075,112.0627,42.2769,48.781,39.9564,22.3816,0.2094,0.3074,0.2519,0.0781,0.0477,0.2792,90.6586,0.4687,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
125.5972,87.9003,37.8285,45.1956,35.2639,32.1592,0.2348,0.3596,0.2315,0.1477,0.0643,0.2437,77.8532,0.4756,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
132.1205,89.8232,51.6099,42.2795,29.0218,26.6796,0.324,0.2435,0.2724,0.0946,0.0512,0.2743,102.7866,0.4867,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
90.9222,114.8617,27.2569,52.81,43.4929,35.5557,0.3234,0.2762,0.0675,0.2519,0.1016,0.3306,102.1131,0.4285,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
151.0229,158.4999,143.4721,24.3191,27.541,24.8688,0.2044,0.2737,0.0676,0.0927,0.0446,0.4447,145.3166,0.1899,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
148.0172,138.2962,129.4434,24.3029,25.4125,28.6435,0.0858,0.3287,0.0817,0.1178,0.0453,0.3711,173.8763,0.1414,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
114.8225,105.8711,60.4908,39.9666,38.3392,19.9203,0.3665,0.2893,0.2228,0.0707,0.0738,0.1665,89.8671,0.4447,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
107.9112,111.8949,75.1156,36.8272,39.2711,27.7,0.2951,0.2493,0.1068,0.1557,0.0474,0.318,103.1104,0.3322,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
105.7729,106.9821,28.2847,59.4468,53.0416,32.6049,0.2636,0.2414,0.0789,0.2102,0.0562,0.3607,80.8679,0.4816,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
105.7756,126.0907,47.5444,44.7141,51.4219,41.923,0.3602,0.2833,0.0942,0.17,0.0583,0.2805,76.525,0.3838,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
128.2809,107.1079,48.0716,43.6436,44.2047,28.3854,0.1468,0.3646,0.2416,0.1334,0.0724,0.3127,74.939,0.433,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
78.5569,109.914,81.9073,43.8075,39.2199,32.2084,0.4327,0.2567,0.1015,0.0952,0.0496,0.2896,100.7018,0.3667,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
117.3136,104.7498,60.5428,49.4078,33.071,26.8634,0.3517,0.3737,0.1514,0.0905,0.0363,0.2819,105.1821,0.4026,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
127.6266,84.354,57.9196,51.1518,45.6641,28.9524,0.2684,0.3318,0.2081,0.0894,0.04,0.3137,82.4504,0.5575,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
120.051,119.1694,50.4109,37.0974,38.9434,28.7561,0.251,0.5146,0.2142,0.1076,0.0786,0.3194,67.4493,0.4798,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
104.612,100.748,55.8574,38.5289,37.1235,29.5973,0.3016,0.3503,0.2345,0.0648,0.0538,0.232,104.2782,0.4507,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
107.9189,112.1956,53.1838,38.6049,40.5873,20.9432,0.3142,0.3496,0.2556,0.0653,0.0495,0.2734,87.3245,0.4274,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
166.4745,96.9019,59.081,41.1038,39.4762,27.0471,0.2554,0.4291,0.2789,0.0841,0.0323,0.2656,111.6242,0.4385,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
77.3022,141.4788,68.0041,33.7715,40.9446,27.8332,0.5781,0.1121,0.0495,0.0124,0.0192,0.3502,88.2482,0.5113,Healthy,No treatment needed. Continue regular maintenance and monitoring.
131.2678,106.5175,40.977,45.8943,41.5558,25.4563,0.2353,0.3661,0.1023,0.4166,0.0424,0.2765,109.5361,0.5167,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
80.6544,118.1199,67.2639,35.8562,38.3112,31.9697,0.273,0.1516,0.1342,0.0959,0.0416,0.3464,87.3055,0.2898,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
87.748,107.1315,66.0325,31.4908,38.1933,29.2325,0.5794,0.0844,0.0324,0.0158,0.0259,0.4375,92.6189,0.5228,Healthy,No treatment needed. Continue regular maintenance and monitoring.
120.6916,110.1874,70.4885,31.6668,42.9804,26.21,0.4299,0.2659,0.1495,0.0644,0.0421,0.3784,96.7448,0.2999,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
98.5916,85.6412,51.0842,46.3799,46.8633,37.8967,0.3095,0.3358,0.2968,0.0816,0.0631,0.2672,69.7836,0.4813,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
122.1514,110.4583,44.9904,35.8049,45.8972,25.553,0.3482,0.3108,0.2119,0.0932,0.0494,0.2853,86.9481,0.384,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
138.2351,108.5274,38.8197,39.7102,27.4308,24.5235,0.3082,0.5475,0.1536,0.3473,0.0322,0.3101,106.9861,0.521,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
109.7935,79.5732,49.7266,54.6946,35.4533,25.7791,0.2653,0.3668,0.2646,0.0891,0.0572,0.2216,92.6144,0.3755,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
71.1476,108.7226,56.1008,30.7903,34.5169,23.3361,0.4743,0.0982,0.0237,0.0455,0.015,0.3499,80.3321,0.4899,Healthy,No treatment needed. Continue regular maintenance and monitoring.
101.6154,96.9982,80.8339,41.6149,34.7259,31.0723,0.301,0.2442,0.1683,0.0526,0.0368,0.3194,80.7946,0.3257,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
112.3798,125.7354,44.6496,20.5999,38.5636,17.4674,0.5202,0.0931,0.0537,0.0385,0.0211,0.4312,85.4768,0.4794,Healthy,No treatment needed. Continue regular maintenance and monitoring.
105.463,76.5076,61.2404,50.2242,34.6401,28.6848,0.2034,0.4401,0.2243,0.1594,0.0694,0.3319,80.8258,0.5043,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
97.5944,82.4917,51.4829,51.3018,47.3465,29.741,0.2086,0.4412,0.2038,0.0839,0.0612,0.2628,77.0691,0.4578,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
63.1528,139.0509,40.8775,29.6568,28.1584,32.9491,0.6229,0.0832,0.0753,0.0131,0.0227,0.388,97.6402,0.5963,Healthy,No treatment needed. Continue regular maintenance and monitoring.
122.2,150.8314,67.0193,44.5723,43.1293,29.2034,0.4071,0.2117,0.0602,0.1749,0.0814,0.3276,93.1981,0.4542,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
92.3533,119.1988,53.7623,39.5702,34.0466,25.8697,0.6196,0.0949,0.053,0.0373,0.032,0.3777,97.011,0.583,Healthy,No treatment needed. Continue regular maintenance and monitoring.
86.0639,137.9597,53.8235,28.4196,38.0789,29.8155,0.5388,0.0665,0.05,0.042,0.0128,0.2882,89.4946,0.4468,Healthy,No treatment needed. Continue regular maintenance and monitoring.
161.4202,145.3597,139.5424,24.1579,24.3634,26.418,0.1544,0.196,0.0676,0.1228,0.0238,0.496,151.854,0.2412,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
115.8276,105.2122,48.6478,55.2965,41.9881,24.5892,0.2293,0.2376,0.1093,0.1658,0.0701,0.3611,86.2335,0.3224,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
77.9961,117.5578,54.2665,35.7601,37.3165,38.0933,0.2764,0.2554,0.1046,0.16,0.0606,0.2873,94.3363,0.4874,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
147.5496,113.4219,50.0953,37.6244,32.335,24.5596,0.2558,0.3564,0.0865,0.2876,0.0562,0.3222,89.2184,0.5244,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
124.5412,71.0938,47.6958,50.2983,35.4407,31.1844,0.2907,0.3461,0.2216,0.0914,0.092,0.335,86.1285,0.4435,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
158.3702,102.5477,42.6765,42.2207,39.0788,24.4099,0.272,0.3189,0.1409,0.2436,0.0461,0.2906,100.9719,0.7064,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
85.3398,135.4463,69.3828,27.4198,35.4806,23.1509,0.5152,0.0707,0.0544,0.0204,0.0263,0.3442,93.1313,0.4936,Healthy,No treatment needed. Continue regular maintenance and monitoring.
94.5219,108.772,73.0434,21.6875,40.1627,29.5068,0.4627,0.0677,0.0279,0.0257,0.0185,0.4112,108.1031,0.6037,Healthy,No treatment needed. Continue regular maintenance and monitoring.
111.5025,136.1019,55.5948,61.7464,64.7891,32.6554,0.2404,0.1926,0.1085,0.2228,0.0805,0.3184,95.0629,0.3882,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
105.2835,104.1646,38.1576,34.2445,39.1679,27.9511,0.2568,0.256,0.2298,0.0904,0.0559,0.2229,84.598,0.5019,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
145.327,144.0124,130.1634,26.3451,26.1602,31.97,0.2038,0.2025,0.0356,0.1159,0.025,0.3415,164.7134,0.2358,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
140.9445,104.6714,60.6249,43.4348,42.6803,24.3902,0.1844,0.387,0.1594,0.2437,0.0462,0.2418,114.4506,0.4252,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
89.0119,115.1449,50.1476,53.8344,40.0147,27.7924,0.2207,0.2477,0.2209,0.0679,0.0403,0.2093,80.3304,0.551,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
121.9604,98.3017,51.1936,40.0433,34.5649,22.5978,0.2754,0.2189,0.2295,0.0789,0.0618,0.2591,114.6149,0.518,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
107.2269,100.0753,42.7477,51.9016,36.9736,32.4742,0.2484,0.2886,0.1818,0.1063,0.0515,0.3058,86.9404,0.3512,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
102.9345,112.6939,46.5885,58.3731,58.2494,35.9237,0.3295,0.2345,0.0635,0.1877,0.0597,0.227,104.5134,0.3852,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
111.8005,149.4972,62.996,49.3798,48.0224,27.3757,0.243,0.1924,0.0768,0.2327,0.0539,0.3533,101.7684,0.421,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
187.9962,170.5511,140.1509,28.4696,18.4528,42.6169,0.1564,0.244,0.0229,0.1195,0.0211,0.4251,149.5573,0.1369,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
126.9085,88.2115,35.5093,46.3125,42.3759,30.2448,0.1871,0.2693,0.2253,0.0369,0.0577,0.1946,73.4047,0.5396,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
148.8588,100.8663,39.0047,41.6888,32.2746,29.267,0.1565,0.4722,0.1455,0.3179,0.0583,0.2248,107.7782,0.3875,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
102.4567,109.2163,47.4421,35.1952,35.6894,25.2173,0.1532,0.4476,0.2934,0.1429,0.0647,0.1763,98.818,0.4282,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
153.5573,116.933,54.7644,50.0678,36.2205,23.0956,0.1438,0.3481,0.1423,0.363,0.0439,0.2819,99.9854,0.5394,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
94.7368,117.7761,68.1878,37.6897,29.3873,21.33,0.6314,0.0881,0.061,0.0368,0.022,0.3269,105.4732,0.5902,Healthy,No treatment needed. Continue regular maintenance and monitoring.
84.207,116.8348,53.4816,30.237,30.6979,23.4618,0.6305,0.0627,0.0667,0.0074,0.0226,0.4377,70.2836,0.4722,Healthy,No treatment needed. Continue regular maintenance and monitoring.
166.3112,157.9267,125.6843,23.4291,23.5142,21.1201,0.1408,0.2115,0.0887,0.1077,0.0353,0.3451,166.9421,0.232,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
91.6999,136.1401,65.3876,25.3966,35.8468,19.3451,0.5411,0.0529,0.0353,0.0547,0.0255,0.4044,84.0769,0.501,Healthy,No treatment needed. Continue regular maintenance and monitoring.
109.5829,72.8799,43.1414,44.4435,47.6505,30.6413,0.2452,0.4103,0.2647,0.0263,0.0496,0.1665,75.8711,0.4769,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
117.9635,101.8397,76.315,55.9923,36.212,26.4549,0.349,0.2788,0.0618,0.2357,0.0408,0.2964,105.0084,0.3924,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
51.3776,137.1973,75.5056,31.1633,33.2521,29.5218,0.343,0.1054,0.1158,0.1908,0.0287,0.3332,109.6265,0.3816,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
113.1234,106.7982,65.6159,34.7376,43.8174,33.7368,0.4589,0.2227,0.106,0.0975,0.0361,0.2699,92.3189,0.3892,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
77.5143,94.7831,36.9902,45.8874,35.6137,37.5121,0.133,0.3227,0.1937,0.082,0.0702,0.2455,93.2688,0.5088,Anthracnose,Apply Copper-based fungicide or Azoxystrobin. Remove infected plant parts. Ensure proper spacing.
123.9645,130.0931,44.8205,39.7102,37.9404,25.8494,0.2673,0.4444,0.1248,0.2821,0.0577,0.2289,99.954,0.5739,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
104.3082,105.6809,57.3276,50.747,34.0456,28.136,0.1981,0.3621,0.2459,0.0949,0.06,0.2966,102.8347,0.4357,Leaf Spot,Apply Carbendazim or Copper oxychloride. Improve air circulation. Use disease-free seeds.
69.1572,162.4719,71.7944,27.6541,26.4343,30.4155,0.5408,0.1171,0.0181,0.018,0.02,0.3819,90.4993,0.5574,Healthy,No treatment needed. Continue regular maintenance and monitoring.
107.8029,93.9699,42.64,46.3898,35.7385,24.7665,0.1945,0.242,0.2774,0.0512,0.0617,0.2765,65.7985,0.5496,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
121.7553,96.4475,62.1182,41.3942,31.0848,21.7462,0.2868,0.3015,0.2253,0.0884,0.0328,0.2244,79.835,0.4192,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
82.5327,122.3716,58.423,60.7459,57.1714,34.3229,0.1702,0.2661,0.1212,0.2128,0.044,0.2689,84.4986,0.3192,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
78.5704,109.3896,48.8348,36.1791,34.2205,22.8069,0.5628,0.0951,0.0723,0.059,0.0182,0.327,90.8653,0.5356,Healthy,No treatment needed. Continue regular maintenance and monitoring.
101.5923,121.6134,66.6815,54.5226,52.9088,33.6154,0.2908,0.2359,0.0674,0.2634,0.0283,0.2965,105.2681,0.3518,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
124.7912,94.2144,49.4081,36.3326,33.4959,15.4908,0.2293,0.3773,0.1208,0.2887,0.0518,0.2174,86.7136,0.6583,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
97.1551,117.545,56.1858,52.5372,47.8955,27.0928,0.1822,0.1912,0.0708,0.2233,0.0836,0.3375,101.8126,0.4133,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
107.3094,135.8494,53.4867,51.05,47.3431,34.0136,0.2599,0.1102,0.1141,0.2494,0.0767,0.2744,84.7849,0.4447,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
141.6891,89.0079,31.7821,44.8348,37.7231,23.7977,0.2661,0.3512,0.1327,0.4311,0.0475,0.2794,100.0574,0.4391,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
178.4959,171.008,149.3328,25.2987,25.09,33.819,0.1643,0.1559,0.0698,0.0548,0.0223,0.42,154.0488,0.1235,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
107.6881,99.5013,58.3135,37.6197,32.5469,20.869,0.164,0.2777,0.1921,0.1894,0.0525,0.2855,86.939,0.4945,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
99.0424,137.0144,60.796,32.7703,30.6915,25.1201,0.3778,0.1063,0.0188,0.0601,0.0183,0.3715,88.7227,0.5027,Healthy,No treatment needed. Continue regular maintenance and monitoring.
169.5888,155.0736,133.3024,28.9775,27.1121,26.1578,0.182,0.1824,0.0737,0.0895,0.0265,0.4184,155.4031,0.2158,Powdery Mildew,Apply Sulphur-based fungicide or Karathane. Prune dense canopy. Avoid excess nitrogen.
80.8903,108.0424,64.6069,39.6825,26.5613,24.7844,0.2936,0.2776,0.1268,0.0659,0.028,0.3969,87.0309,0.3029,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
120.5548,101.0946,44.3693,47.3128,30.3493,18.0588,0.1562,0.348,0.2838,0.0107,0.0759,0.2652,70.89,0.4861,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
110.6159,145.9698,64.1794,53.7429,55.207,28.1447,0.2695,0.1826,0.0962,0.1789,0.0881,0.281,87.7755,0.5171,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
90.6993,85.3672,101.4042,34.2521,46.2324,25.8092,0.3598,0.2929,0.1182,0.0796,0.0386,0.2409,91.6969,0.391,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
76.3981,107.002,59.1732,29.3913,42.5672,27.5232,0.4681,0.1356,0.0744,0.0416,0.0189,0.3416,91.2779,0.5853,Healthy,No treatment needed. Continue regular maintenance and monitoring.
118.6467,109.6681,46.9285,41.1892,37.183,25.7236,0.2181,0.3961,0.3117,0.0756,0.0563,0.2961,72.205,0.3618,Bacterial Blight,Apply Streptomycin or Copper hydroxide. Use resistant varieties. Avoid field work in wet conditions.
140.9444,88.3226,55.8163,50.497,34.7938,30.6365,0.2246,0.3572,0.1248,0.3982,0.0422,0.2794,94.9675,0.5224,Rust,Apply Propiconazole or Tebuconazole. Remove infected plant debris. Choose resistant varieties.
83.4816,150.5792,46.309,48.8669,49.8074,28.5567,0.2826,0.2411,0.1458,0.2384,0.0922,0.2581,97.8563,0.4278,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
111.7131,127.5552,60.5136,49.4198,45.7548,30.8341,0.3694,0.2763,0.0928,0.2384,0.0671,0.3014,90.7383,0.4109,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
111.9372,108.3379,51.3978,63.2359,45.1609,26.0057,0.3702,0.1674,0.0792,0.2288,0.0841,0.3488,88.275,0.4498,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
96.5111,116.5863,65.9913,41.4982,37.604,22.2041,0.2765,0.1517,0.1116,0.1096,0.052,0.3578,94.1061,0.3499,Downy Mildew,Apply Metalaxyl or Ridomil Gold. Ensure good drainage. Avoid overhead watering.
107.4248,94.4414,59.0963,55.4091,47.459,41.8723,0.259,0.2019,0.0881,0.1962,0.0651,0.2437,90.0811,0.4151,Mosaic Virus,No cure available. Remove and destroy infected plants. Control aphid vectors with Imidacloprid.
125.6273,80.203,35.43,41.192,28.7615,20.3613,0.2787,0.3438,0.2316,0.1033,0.0687,0.1849,91.6033,0.4335,Cercospora Leaf Spot,Apply Mancozeb or Chlorothalonil. Rotate crops. Remove infected debris after harvest.
